Neighborhood,price,space
عريض,100000,40000
عريض,130000,40000
عريض,200000,40000
عريض,100000,40000
عريض,100000,40000
عريض,195000,49500
عريض,245000,49500
عريض,790000,40500
عريض,200000,40500
عريض,220000,40500
عريض,230000,43200
عريض,100000,43200
عريض,260000,45000
عريض,222000,40500
عريض,100000,40500
عريض,200000,45000
عريض,200000,53250
عريض,200000,45000
عريض,220000,40500
عريض,215000,40500
عريض,220000,45000
عريض,240000,45000
عريض,200000,43200
عريض,215000,43200
عريض,70000,40500
عريض,145000,40500
عريض,235000,51750
عريض,200000,44400
عريض,100000,40500
عريض,200000,40500
عريض,100000,40500
عريض,100000,40500
عريض,170000,40500
عريض,180000,52650
عريض,127000,40500
عريض,200000,43200
عريض,220000,43200
عريض,185000,45000
عريض,220000,45000
عريض,200000,40500
عريض,180000,49500
عريض,200000,40500
عريض,90000,40500
عريض,200000,40500
عريض,200000,40500
عريض,280000,51750
عريض,150000,51750
عريض,230000,43200
عريض,200000,43200
عريض,250000,43200
عريض,100000,40500
عريض,100000,40500
عريض,130000,24000
عريض,130000,24000
عريض,190000,40500
عريض,100000,40500
عريض,215000,40500
عريض,150000,40500
عريض,280000,48000
عريض,220000,51750
عريض,233000,45000
عريض,250000,43200
عريض,250000,43200
عريض,210000,40500
عريض,251000,51750
عريض,200000,40500
عريض,200000,52650
عريض,215000,43200
عريض,200000,43200
عريض,186957,45000
عريض,200000,78000
عريض,200000,45000
عريض,250000,45000
عريض,250000,45000
عريض,190000,40500
عريض,220000,40500
عريض,200000,51000
عريض,180000,40500
عريض,180000,40500
عريض,160000,31200
عريض,215000,45000
عريض,100000,43200
عريض,200000,45000
عريض,230000,40500
عريض,235000,40500
عريض,80000,48000
عريض,320000,48000
عريض,250000,48000
عريض,230000,45000
عريض,70000,40500
عريض,200000,40500
عريض,180000,43200
عريض,230000,43200
عريض,250000,43200
عريض,153000,45000
عريض,280000,48000
عريض,60000,40500
عريض,180000,40500
عريض,200000,40500
عريض,230000,43200
عريض,360000,51000
عريض,200000,43200
عريض,220000,40500
عريض,100000,40500
عريض,235000,45000
عريض,100000,43200
عريض,375000,78100
عريض,190000,43200
عريض,210000,43200
عريض,217000,43200
عريض,100000,51750
عريض,100000,51750
عريض,200000,40500
عريض,218570,40500
عريض,40000,40500
عريض,200000,40500
عريض,183000,40500
عريض,90000,40500
عريض,100000,40500
عريض,250000,51600
عريض,250000,51600
عريض,90000,51750
عريض,150000,51750
عريض,265000,51750
عريض,195000,48000
عريض,750000,40500
عريض,100000,45000
عريض,190000,45000
عريض,250000,45000
عريض,200000,45000
عريض,100000,44725
عريض,220000,45000
عريض,120000,45000
عريض,200000,45000
عريض,220000,44575
عريض,50000,40274
عريض,185000,45000
عريض,220000,45000
عريض,100000,45000
عريض,100000,45000
عريض,105000,45000
عريض,200000,42525
عريض,219050,45000
عريض,100000,45000
عريض,100000,45000
عريض,210000,45000
عريض,215000,45000
عريض,200000,45000
عريض,225000,45000
عريض,190000,45000
عريض,230000,45000
عريض,100000,45000
عريض,210000,45000
عريض,225000,45000
عريض,55000,45000
عريض,220000,45000
عريض,200000,45000
عريض,175000,45000
عريض,170000,45000
عريض,190000,45000
عريض,166000,45000
عريض,170000,45000
عريض,80000,45000
عريض,180000,45000
عريض,180000,45000
عريض,100000,45000
عريض,100000,45000
عريض,195000,45000
عريض,100000,45000
عريض,110000,45000
عريض,165000,45000
عريض,165000,45000
عريض,172000,45000
عريض,161000,45000
عريض,20000,45000
عريض,100000,45000
عريض,200000,45000
عريض,260000,45000
عريض,100000,45000
عريض,200000,45000
عريض,225000,45000
عريض,135000,45000
عريض,230000,45000
عريض,180000,45000
عريض,225000,45000
عريض,220000,45000
عريض,30000,45000
عريض,190000,45000
عريض,200000,45000
عريض,100000,45000
عريض,110000,45000
عريض,170000,43380
عريض,85000,45000
عريض,240000,45000
عريض,220000,47850
عريض,210000,45000
عريض,180000,45000
عريض,170000,45000
عريض,215000,45000
عريض,100000,47500
عريض,215000,45000
عريض,231000,45000
عريض,250000,45000
عريض,230000,45000
عريض,110000,45000
عريض,220000,45000
عريض,200000,45000
عريض,170000,45000
عريض,100000,45000
عريض,160000,45000
عريض,100000,45000
عريض,190000,47500
عريض,200000,48024
عريض,240000,48024
عريض,170000,45000
عريض,185000,45000
عريض,180000,45000
عريض,200000,45000
عريض,225000,45000
عريض,200000,45000
عريض,100000,21600
عريض,100000,21600
عريض,80000,42432
عريض,200000,45000
عريض,200000,45000
عريض,175500,45000
عريض,200000,45000
عريض,201000,45000
عريض,200000,45000
عريض,200000,45000
عريض,210000,45000
عريض,50000,45000
عريض,155000,45000
عريض,210000,45000
عريض,145000,45000
عريض,105000,45000
عريض,190000,45000
عريض,215000,45000
عريض,100000,45000
عريض,50000,45000
عريض,150000,43475
عريض,65000,42500
عريض,165000,40000
عريض,145000,40000
عريض,80000,40000
عريض,100000,40000
عريض,170000,45000
عريض,150000,40000
عريض,135000,40000
عريض,100000,40000
عريض,120000,40000
عريض,117000,40000
عريض,150000,40000
عريض,280000,90000
عريض,180000,45625
عريض,150000,45000
عريض,120000,45000
عريض,170000,45000
عريض,100000,45000
عريض,95000,40050
عريض,120000,40050
عريض,120000,40050
عريض,75000,32520
عريض,75000,32520
عريض,90000,40200
عريض,70000,20625
عريض,100000,40500
عريض,130000,40500
عريض,60000,40500
عريض,130000,40020
عريض,105000,40000
عريض,120000,40050
عريض,70000,40000
عريض,115000,40000
عريض,100000,40800
عريض,30000,41400
عريض,70000,41400
عريض,30000,41400
عريض,90000,25945
عريض,80000,51142
عريض,50000,51142
عريض,126000,35183
عريض,130000,41400
عريض,130000,41400
عريض,100000,41400
عريض,150000,41400
عريض,210000,60000
عريض,100000,41400
عريض,90000,26161
عريض,150000,54000
عريض,60000,54000
عريض,50000,26795
عريض,130000,41400
عريض,181000,41400
عريض,75000,41400
عريض,160000,41400
عريض,30000,41400
عريض,300000,90000
عريض,100000,30000
عريض,300000,90000
عريض,135000,46500
عريض,104762,30000
عريض,100000,45000
عريض,80000,44250
عريض,200000,90000
عريض,150000,45000
عريض,150000,45000
عريض,107000,45000
عريض,100000,45000
عريض,215000,91800
عريض,80000,45000
عريض,110000,45000
عريض,125000,45500
عريض,125000,45500
عريض,55000,40000
عريض,100000,43750
عريض,120000,43750
عريض,115000,40000
عريض,130000,40000
عريض,128000,42500
عريض,110000,40000
عريض,70000,40000
عريض,110000,40000
عريض,95000,40000
عريض,50000,22500
عريض,105000,42500
عريض,125000,42500
عريض,100000,40000
عريض,100000,40000
عريض,90000,40000
عريض,110000,40000
عريض,125000,59600
عريض,90000,40000
عريض,90000,40000
عريض,130000,32500
عريض,100000,108000
عريض,102000,108000
عريض,100000,46800
عريض,350000,90000
عريض,150000,46800
عريض,200000,45000
عريض,200000,45000
عريض,167000,45000
عريض,195000,55800
عريض,130000,45000
عريض,165000,45000
عريض,150000,45000
عريض,150000,45000
عريض,160000,45000
عريض,50000,45000
عريض,50000,45000
عريض,120000,45000
عريض,60000,45000
عريض,160000,45000
عريض,381000,90000
عريض,170000,48600
عريض,200000,48600
عريض,170000,46261
عريض,100000,45000
عريض,160000,46800
عريض,150000,40700
عريض,176190,40700
عريض,100000,42000
عريض,170000,45000
عريض,165000,48050
عريض,165000,48050
عريض,233300,90000
عريض,233300,90000
عريض,186000,90000
عريض,100000,45000
عريض,195000,45000
عكاظ,467187,40625
عكاظ,485875,42250
عكاظ,741528,61794
عكاظ,447000,38041
عكاظ,443940,42280
عكاظ,452844,43128
عكاظ,461748,43976
عكاظ,458462,44728
عكاظ,469142,45770
عكاظ,476727,46520
عكاظ,485501,47366
عكاظ,494194,48214
عكاظ,746900,67900
عكاظ,414000,36000
عكاظ,414000,36000
عكاظ,423000,36000
عكاظ,423000,36000
عكاظ,414000,36000
عكاظ,414000,36000
عكاظ,423000,36000
عكاظ,423000,36000
عكاظ,414000,36000
عكاظ,414000,36000
عكاظ,423000,36000
عكاظ,423000,36000
عكاظ,414000,36000
عكاظ,414000,36000
عكاظ,423000,36000
عكاظ,414000,36000
عكاظ,414000,36000
عكاظ,432000,36000
عكاظ,414000,36000
عكاظ,504000,42000
عكاظ,315000,26250
عكاظ,720000,60000
عكاظ,720000,60000
عكاظ,720000,60000
عكاظ,720000,60000
عكاظ,720000,60000
عكاظ,708000,60000
عكاظ,720000,60000
عكاظ,1046843,110194
عكاظ,1085983,114314
عكاظ,1085993,114315
عكاظ,946903,96974
عكاظ,831250,87500
عكاظ,831250,87500
عكاظ,5802600,959811
عكاظ,630000,52500
عكاظ,7013423,738255
عكاظ,850000,25910
عكاظ,300000,40200
عكاظ,582000,39000
عكاظ,681445,80170
عكاظ,631667,37710
عكاظ,214511,37740
غبيراء,355000,45000
غبيراء,70000,19245
غبيراء,300000,14700
غبيراء,150000,20000
غرناطة,991300,45500
غرناطة,443250,29400
غرناطة,494446,40500
غرناطة,3712500,165000
غرناطة,3625000,120000
غرناطة,885400,33600
غرناطة,1100020,29348
قرطبة,168911,36250
قرطبة,996961,31250
قرطبة,843750,31250
قرطبة,1590000,29900
قرطبة,866803,42000
قرطبة,590594,50000
قرطبة,2300000,60000
قرطبة,1021916,30000
قرطبة,990000,45000
قرطبة,1585744,53480
قرطبة,1200000,52000
قرطبة,1215733,48600
قرطبة,166773,27550
قرطبة,451359,27550
قرطبة,715481,36000
لبن,4500000,525000
لبن,1600000,41580
لبن,238000,30000
لبن,1500000,90000
لبن,1150000,45000
لبن,1000000,63000
لبن,1460000,90000
لبن,1520000,40000
لبن,880000,40000
لبن,880000,40000
لبن,1560175,90000
لبن,1219525,80850
لبن,990000,25000
لبن,900000,45000
لبن,800000,30000
لبن,1000000,90000
لبن,696559,45000
لبن,592202,90000
لبن,161000,45000
لبن,1055000,90000
لبن,548525,50000
لبن,302554,45000
لبن,350000,44500
لبن,2331229,45000
لبن,690000,40000
لبن,788584,45000
لبن,850000,30000
لبن,780000,51000
لبن,1100000,43750
لبن,1200000,90000
لبن,848324,25200
لبن,650000,36000
لبن,1000000,50000
لبن,2500000,90000
لبن,20000,2917
لبن,2253438,45000
لبن,1050000,45000
لبن,563415,46350
لبن,2909000,90000
لبن,750000,88490
لبن,600000,50000
لبن,1235000,90000
لبن,1100000,90000
لبن,1150000,90000
لبن,580000,45000
لبن,1400000,90000
مطار الملك خالد الدو…,580000,40000
معكال,400000,15767
منفوحة,315000,23562
منفوحة,320000,21750
منفوحة,280000,40000
منفوحة,240000,40000
منفوحة,280000,40000
منفوحة,194412,32402
منفوحة,214866,35811
منفوحة,300000,12043
منفوحة,110000,11664
منفوحة,200000,9000
منفوحة,90000,11523
منفوحة,60000,15052
منفوحة,80000,7800
منفوحة,25000,8578
منفوحة,65000,5640
نمار,850000,141000
نمار,660000,66000
نمار,800000,20000
نمار,300000,45000
نمار,607500,45000
نمار,607500,45000
نمار,500000,39000
نمار,1350000,90000
نمار,850000,50000
نمار,494661,45000
نمار,1440000,90000
نمار,10287765,42228
نمار,1000000,90000
نمار,1000000,105000
نمار,1176000,84000
نمار,1330000,40000
نمار,590000,45000
نمار,875000,40000
نمار,1125000,90000
نمار,675000,45000
نمار,1250000,90000
نمار,1400000,100000
نمار,350000,75000
نمار,200000,56700
نمار,1350000,90000
نمار,500000,90000
نمار,402500,35000
نمار,460000,40000
نمار,435000,32550
نمار,1000000,218293
نمار,950000,81400
نمار,1450000,40000
نمار,100000,50000
نمار,900000,75000
نمار,500000,75000
نمار,200000,37500
نمار,200000,37500
نمار,315000,39550
نمار,315000,35000
نمار,535000,75000
نمار,250000,37500
نمار,309000,37500
نمار,250000,37500
نمار,310000,37500
نمار,350000,75000
نمار,571500,75000
نمار,360000,75000
نمار,250000,75000
نمار,350000,75000
نمار,340000,50010
نمار,670000,75000
نمار,830000,241635
نمار,475000,60000
نمار,300000,75000
نمار,490000,75000
نمار,300000,75000
نمار,500000,75000
نمار,100000,37500
نمار,100000,37500
نمار,400000,75000
نمار,200000,37500
نمار,200000,37500
نمار,200000,37500
